Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy
332,4,1332576541,76217,4259840,4,4.283788414522249
332,6,1206677752,428606,65536,6,7.86912650127884
332,9,1335011054,109808,4194304,9,6.210789775790692
332,4,1331931721,83039,4259840,4,4.300215227311702
332,4,1343555000,5432,4194304,4,7.6534875874696535
332,7,1332772509,4704,4194304,7,7.41063041157815
332,4,1335342692,7018,4259840,4,4.22046415288128
332,4,1335469004,7002,4259840,4,4.172633187773664
332,4,1416559614,1790814,4194304,4,6.690693089766667
332,8,1334736037,109696,4194304,8,6.314056610288837
332,5,1346756581,4992,4194304,5,6.14735034617234
332,4,1333436105,6145,4259840,4,4.61338676767032
332,4,1332535995,76217,4259840,4,4.283155047570357
332,4,1319571264,789512,4259840,4,5.04096316261263
332,4,1341470552,6232,4194304,4,4.470442149780815
332,5,1335280858,5152,4194304,5,6.672763621312921
332,4,1342594396,6292,4194304,4,4.56845589836112
332,4,1334823586,5544,4259840,4,4.108958107184287
332,5,1343901456,11274,4194304,5,7.272458764775984
332,6,1334361004,282192,4194304,6,7.377121080250552
332,4,1342295985,6339,4194304,4,4.599443863959782
332,5,1332121805,4976,4194304,5,7.570818493855784
332,5,1333758488,77738,1677721600,5,6.074408577648041
332,4,1343891857,5664,4194304,4,7.616761574300972
332,4,1319571264,787692,4259840,4,5.979098122948601
332,5,1335786759,6517,4259840,5,4.845413036201581
332,5,1333985043,77738,1677721600,5,5.867578974167053
332,6,1213886148,427582,65536,6,7.87119131912003
332,4,1345751731,7136,4194304,4,7.482479301497401
332,4,1335109490,7354,4259840,4,4.1816832375574755
332,4,1342376926,6355,4194304,4,4.600909291195549
332,4,1326871294,5596,4194304,4,4.541059623605936
332,4,1344630696,5776,4194304,4,7.421395559124621
332,6,1213897396,426558,65536,6,7.87378160725119
332,4,0,5276,4194304,4,4.597694076885373
332,4,1343329266,5560,4194304,4,7.638717816036802
332,4,1297997552,192464,4194304,4,6.9430010092857195
332,4,1326871294,5296,4194304,4,4.532402277740324
332,8,1334732413,109696,4194304,8,6.314168089529479
332,5,1333759436,77738,1677721600,5,5.8584909764730515
332,4,1407503508,4096,4194304,4,6.097512879661802
332,4,1342552538,6260,4194304,4,4.570686276786418
332,4,1344193048,5600,4194304,4,7.633481878696148
332,4,1344608860,5744,4194304,4,7.418434875443035
332,9,1335086433,109808,4194304,9,6.210941948898887
332,4,1343978785,5584,4194304,4,7.6211398387096505
332,7,1332273022,4928,4194304,7,7.494219255437839
332,4,1369377710,5759,4194304,4,6.732625939321821
332,4,1335031099,5363,4259840,4,4.104961382352463
332,6,1212820149,427070,65536,6,7.872022433734713
332,4,1341255872,6504,4194304,4,4.456055858624372
332,4,1343676558,5528,4194304,4,7.729640700135107
332,4,1333049654,6519,4259840,4,4.618435508643289
332,4,1334054425,114080,4194304,4,6.7321853590780805
332,7,1334674209,347088,4194304,7,6.402234847089025
332,9,1334944860,109808,4194304,9,6.213364987415327
332,4,1342207595,6355,4194304,4,4.666648870620113
332,5,1333755659,77738,1677721600,5,6.082331977605412
332,5,1332067805,4976,4194304,5,7.570888214195923
332,4,1344692537,5968,4194304,4,7.408722952534015
332,4,1319571264,726188,4259840,4,4.837015873265079
332,4,1333140418,5899,4259840,4,4.610819799287222
332,7,1332294616,4928,4194304,7,7.49456854196717
332,4,1330803002,95442,4194304,4,7.610470371494979
332,6,1207756125,429630,65536,6,7.869945026964605
332,4,1335532866,110272,4194304,4,6.686126152611251
332,6,1212822663,427582,65536,6,7.871887640587264
332,4,1333049649,6469,4259840,4,4.621144283089061
332,6,1297134150,406590,65536,6,7.877698347550773
332,4,1343373741,5528,4194304,4,7.807320561639384
332,4,1343592957,5464,4194304,4,7.727548567867386
332,4,1335510129,110272,4194304,4,6.68655785003209
332,4,1344193048,5600,4194304,4,7.63484032732839
332,4,1331321630,4564,4194304,4,3.7058338489340255
332,4,1343141119,5544,4194304,4,7.643702015741623
332,9,1299652403,103349,4194304,9,7.325144225968987
332,4,1334507599,7249,4259840,4,4.535126320484469
332,4,1319571264,789408,4259840,4,5.041382660922018
332,3,1333452249,4720,4194304,3,7.355772460002205
332,5,1335900359,8020,4259840,5,4.883026389178619
332,4,1343935512,5616,4194304,4,7.621331498444845
332,4,1344630696,5776,4194304,4,7.4204099956309975
332,4,1341691629,6208,4194304,4,4.633257524197858
332,4,1345496641,7584,4194304,4,7.530506605623362
332,5,1335725530,6539,4259840,5,4.846600164679726
332,4,1332562793,4880,4194304,4,7.14713852340269
332,4,1337382184,92126,4194304,4,7.569038800005213
332,8,1333075235,5248,4194304,8,7.2007913849542025
332,4,1344692537,5968,4194304,4,7.407080699473434
332,8,1332890418,4640,4194304,8,7.394558806483989
332,4,1299454751,115148,4194304,4,7.397362694624647
332,10,1295044304,4096,4194304,10,6.144219950768622
332,4,1371368078,5341,4194304,4,6.771644860640146
332,4,1342094796,6483,4194304,4,4.753912992831086
332,6,1209741008,427070,65536,6,7.873726039151694
332,4,1319571264,787520,4259840,4,5.966232335462888
332,4,1335555348,6590,4259840,4,4.1667605040732525
332,4,1343908395,5616,4194304,4,7.622036479855501
332,7,1334710088,110752,4194304,7,6.488562708049207
332,4,1335380450,110208,4194304,4,6.684538779252616
332,6,1213798557,427070,65536,6,7.872257907870883
332,4,1333397172,6137,4259840,4,4.617261118782534
332,8,708992537,315260,4194304,8,6.899613499041644
332,4,1355226209,5901,4194304,4,6.310498897725401
332,4,1302935608,5284,4194304,4,4.596287372559093
332,4,1334041415,113744,4194304,4,6.571785060268434
332,4,1333485320,6165,4259840,4,4.619995142048564
332,4,1335109490,7354,4259840,4,4.180041088674832
332,4,1319571264,789604,4259840,4,5.040904170564092
332,3,1207693437,1597840,4194304,3,4.155218699172361
332,5,1333758488,77738,1677721600,5,5.852113324035447
332,4,1335379208,6976,4259840,4,4.186900469234934
332,4,1334038887,113744,4194304,4,6.571643817976206
332,9,1305524318,4096,4194304,9,5.976215638690286
332,4,1343141119,5544,4194304,4,7.644037558088935
332,4,1333485320,6165,4259840,4,4.61462739561715
332,4,1329409810,6236,4194304,4,4.327628268877913
332,3,1333525214,4720,4194304,3,7.330499103185262
332,4,1319571264,789524,4259840,4,5.040281729959792
332,4,1334914772,5536,4259840,4,4.107470479247363
332,4,1305462840,6208,4194304,4,4.818160789147123
332,4,1342421975,6360,4194304,4,4.600918741535214
332,4,1335291770,7012,4259840,4,4.203209583641918
332,9,1335100833,109808,4194304,9,6.210882619474022
332,4,1300731694,5572,4194304,4,4.404207220098268
332,3,1305971022,40184,4194304,3,5.762977189211839
332,4,1319571264,789536,4259840,4,5.039962864063343
332,6,1276583294,397758,65536,6,7.900334949713876
332,4,1300999631,123874,4194304,4,7.774950566241872
332,4,1331754463,92382,4194304,4,4.035884133155937
332,9,1199997096,8192,4194304,9,2.1446998452014814
332,4,0,5448,4194304,4,4.195849760506144
332,4,1326871294,5428,4194304,4,4.510284064764821
332,4,1335469217,110256,4194304,4,6.6887816827583
332,4,1334271004,271584,4194304,4,7.574551478934204
332,4,1335446437,110256,4194304,4,6.688735541432596
332,6,1215889634,457278,65536,6,7.872567262371002
332,4,1341950476,6475,4194304,4,4.716745104631094
332,4,1341819823,6307,4194304,4,4.634184075074451
332,4,1335109490,7354,4259840,4,4.180232420131686
332,4,1342094796,6483,4194304,4,4.754235375154904
332,3,1386179894,4096,4194304,3,5.7982887030585495
332,4,1343833647,5728,4194304,4,7.619712344534707
332,4,1331883103,4096,4194304,4,3.9198649497861333
332,7,1338174101,6000,4194304,7,6.298326843507239
332,5,1332060125,4976,4194304,5,7.571017996460482
332,4,1319571264,787448,4259840,4,5.965462302867751
332,7,1332816024,4704,4194304,7,6.845149284546686
332,3,1351107787,13394,4194304,3,7.987682512888865
332,5,1333758488,77738,1677721600,5,6.074403679376184
332,4,1300731694,5564,4194304,4,4.404602429149265
332,4,1319571264,789524,4259840,4,5.040955576002778
332,4,1342276223,6547,4194304,4,4.740995185138633
332,4,1344630696,5776,4194304,4,7.421622204796889
332,3,1333550880,4720,4194304,3,7.330314743232267
332,6,1328863219,98338,4194304,6,6.69852751647478
332,6,1213802347,427582,65536,6,7.871481067579575
332,5,1335263056,5152,4194304,5,6.672186635942738
332,4,1343210481,5560,4194304,4,7.638868641161768
332,4,1304494798,55149,4194304,4,5.74971083738009
332,8,1336941911,6407,4194304,8,5.616448224185357
332,9,1199997096,8192,4194304,9,2.1447000978657647
332,7,1334679614,110752,4194304,7,6.486459437590982
332,4,1319571264,787852,4259840,4,5.966505419003351
332,6,1213799263,427070,65536,6,7.873544210109888
332,6,1339791514,98338,4194304,6,6.700625785646705
332,4,1334572662,5335,4259840,4,4.092298751866011
332,4,1343849227,5728,4194304,4,7.620027507398957
332,6,1213799607,426558,65536,6,7.872170369346243
332,4,0,5156,4194304,4,4.254240930525929
332,4,0,5492,4194304,4,4.277028676760488
332,5,1333758254,77738,1677721600,5,5.861924544241672
332,6,1339791514,98338,4194304,6,6.699794572340425
332,4,1341470552,6232,4194304,4,4.470086925964177
332,4,1335421220,110208,4194304,4,6.683812287073965
332,3,1333495451,4720,4194304,3,7.336591831037176
332,4,1335109490,7354,4259840,4,4.1803219966191385
332,5,1325126816,79418,1677721600,5,6.090723867344579
332,4,1342615498,6260,4194304,4,4.5712327294040485
332,4,1331408674,4637,4194304,4,4.163230149070623
332,4,1344542973,5648,4194304,4,7.43402273856856
332,4,1335608472,6523,4259840,4,4.165344629104061
332,4,1335585633,110272,4194304,4,6.687989058208046
332,4,1304906909,26205,4194304,4,5.766330714843325
332,5,1333761078,77738,1677721600,5,5.855306679408068
332,3,1208112261,45030,4194304,3,4.533513833480216
332,5,1335978445,6900,4259840,5,4.873831965761528
332,8,1342135274,5360,4194304,8,5.164328192077502
332,4,1343811892,20799,4194304,4,7.190694916931232
332,9,1305524318,4096,4194304,9,5.982657384586263
332,4,1335031099,5363,4259840,4,4.1042088008896895
332,9,1301306542,4096,4194304,9,6.562664386021731
332,3,1351107787,13394,4194304,3,7.9876520872835055
332,5,1331668206,4544,4194304,5,7.471200867404847
332,4,1319571264,789600,4259840,4,5.039838642484818
332,4,1340713038,5560,4194304,4,4.547324748052325
332,10,1295044304,4096,4194304,10,6.139782659598529
332,4,1334280304,271584,4194304,4,7.574416979599754
332,4,1320985688,9441,4194304,4,5.280737483109263
332,4,1331408674,4637,4194304,4,4.163445375594777
332,4,1300517907,133118,4194304,4,7.7066053239686205
332,8,1334852435,109760,4194304,8,6.313655029012838
332,4,1342438141,6392,4194304,4,4.601977068690855
332,5,1334664246,78314,1694498816,5,6.104614079032324
332,4,1343473788,5528,4194304,4,7.653763521871065
332,9,1297429627,84970,4194304,9,6.7640036698213315
332,5,1334932159,78682,1694498816,5,6.125195023662838
332,4,1333306672,6109,4259840,4,4.617969989756402
332,8,1334736074,109696,4194304,8,6.312336213392868
332,4,1319571264,789628,4259840,4,5.039861827963509
332,5,1333985852,77738,1677721600,5,6.071930544598415
332,5,1375863365,4096,4194304,5,4.948070914351662
332,4,1343676558,5528,4194304,4,7.72990973418932
332,4,1326871294,5404,4194304,4,4.510705988871167
332,5,1334845516,78314,1694498816,5,6.100046407391392
332,8,1334800090,109696,4194304,8,6.312457056161397
332,5,1333755894,77738,1677721600,5,6.073547304728006
332,4,1335462054,110256,4194304,4,6.68869477846185
332,4,1343414552,5544,4194304,4,7.783152252128646
332,4,1342207595,6355,4194304,4,4.666658321448503
332,4,1329409810,6216,4194304,4,4.835602508144175
332,6,1334458215,282192,4194304,6,7.376993353292111
332,4,1332407685,76383,4259840,4,4.263376546948549
332,4,1344502417,5584,4194304,4,7.428679036497271
332,4,1342594396,6292,4194304,4,4.571412591498117
332,4,1344630696,5776,4194304,4,7.421185628415259
332,5,1333755894,77738,1677721600,5,5.8570580001442805
332,5,1325126816,79418,1677721600,5,5.8593706268907315
332,5,1333755894,77738,1677721600,5,5.851388809459741
332,9,1335021855,109808,4194304,9,6.2110379280237815
332,4,1335178283,7380,4259840,4,4.180553765251268
332,4,1334989131,5357,4259840,4,4.100539210012395
332,4,1297433515,59086,4194304,4,5.764875109424041
332,4,1332576541,76217,4259840,4,4.282844273768543
332,4,1343397334,5528,4194304,4,7.80676184671274
332,4,1344755412,5952,4194304,4,7.400671199859443
332,4,1335608472,6523,4259840,4,4.1660996342849534
332,4,1335528041,110272,4194304,4,6.6860569679449435
332,5,1307308631,146979,4194304,5,6.992555412106205
332,8,1334912546,109760,4194304,8,6.313738263484488
332,4,1343676558,5528,4194304,4,7.729878193811868
332,4,1329409810,6196,4194304,4,4.34905925929675
332,4,1335291770,7012,4259840,4,4.188922640769515
332,4,1335291770,7012,4259840,4,4.192432173328219
332,6,1357871488,7328,4194304,6,6.717267300821426
332,4,1334688361,5338,4259840,4,4.090840137584648
332,4,1305462840,6224,4194304,4,4.816639249789004
332,3,1308581749,4646480,4194304,3,1.0399139453869881
332,4,1345577836,7536,4194304,4,7.5298997367653
332,4,1343849227,5728,4194304,4,7.619019784239384
332,5,1331661006,4544,4194304,5,7.471183429909914
332,5,1333985321,77738,1677721600,5,6.07648548418653
332,4,1319571264,789668,4259840,4,5.03940737283582
332,5,1332480290,84506,1677721600,5,5.950025918150825
332,4,1160430074,9441,4194304,4,5.111790378480292
332,4,1319571264,789536,4259840,4,5.041400166140607
332,4,1334292603,271584,4194304,4,7.574661222781221
332,4,1340741593,6280,4194304,4,4.54600138645241
332,9,1335067287,109808,4194304,9,6.214131252235991
332,4,1335810019,9296,4194304,4,6.675437280380731
332,4,1343908395,5616,4194304,4,7.6217696697388195
332,4,1344673277,5776,4194304,4,7.420986246736691
332,4,1334404707,7217,4259840,4,4.536092100338327
332,5,1334928903,78682,1694498816,5,6.121646272368757
332,8,1336941911,6407,4194304,8,5.6167169799464
332,4,1136647216,9441,4194304,4,5.15410326065013
332,4,1333485320,6165,4259840,4,4.619827801293234
332,9,1335070093,109808,4194304,9,6.214163980818373
332,9,1295588717,154837,4194304,9,7.219966010508628
332,4,1344692537,5968,4194304,4,7.405932738792707
332,4,1332535995,76217,4259840,4,4.2831802563116055
332,9,1335052095,109808,4194304,9,6.210938885368945
332,9,1333413617,4720,4194304,9,7.2463705100872655
332,4,0,5352,4194304,4,4.188581952558881
332,4,1342552538,6260,4194304,4,4.5710799173964585
332,4,1116851332,9441,4194304,4,5.23661272073047
332,6,1213802347,427582,65536,6,7.8714831722633685
332,9,1305524318,4096,4194304,9,5.974589181829102
332,5,1331491250,4748,4194304,5,4.162640281779957
332,4,1101709448,4775,4194304,4,5.280557166821925
332,4,1343555000,5432,4194304,4,7.6529599363550975
332,6,1331110910,4774,4194304,6,4.005438347952927
332,4,1334823586,5544,4259840,4,4.108386404947046
332,5,1342767641,5088,4194304,5,5.476187474618474
332,4,1300731694,5220,4194304,4,4.4039485034554895
332,4,1332576541,76217,4259840,4,4.2784256476981195
332,3,1297883988,303072,4194304,3,4.857784425709244
332,6,1213885791,427582,65536,6,7.8718414206173275
332,4,1333049654,6519,4259840,4,4.621057298156437
332,4,1326871294,5192,4194304,4,4.532145398408251
332,4,1333737924,5619,4259840,4,3.9236694251927005
332,4,1335109490,7354,4259840,4,4.180136560944668
332,4,1333809269,5613,4259840,4,3.923236981912899
332,5,1332069671,4976,4194304,5,7.570877921140863
332,4,1334022072,113744,4194304,4,6.574008736331727
332,4,1336033167,6708,4259840,4,4.867193493486113
332,8,1342319767,5248,4194304,8,4.603978537743188
332,3,1385615580,4096,4194304,3,5.797502231231152
332,5,1325125322,79418,1677721600,5,5.8584190938829614
332,8,1342171222,5360,4194304,8,5.1605521196979875
332,4,1319571264,789652,4259840,4,5.039545946942997
332,5,1333756366,77738,1677721600,5,6.074602659687465
332,4,1134988663,269932,4259840,4,4.5575219635022775
332,4,1343141119,5544,4194304,4,7.644808121545513
332,5,1333755419,77738,1677721600,5,5.859547162228527
332,4,1302935608,5288,4194304,4,4.630765500022162
332,4,1332442873,76367,4259840,4,4.261809705953225
332,5,1335277456,5152,4194304,5,6.672263584230688
332,4,1331931721,83039,4259840,4,4.302058625120107
332,4,1331754463,92382,4194304,4,4.041751141389314
332,4,1343210481,5560,4194304,4,7.637960204282295
332,7,1334677809,347088,4194304,7,6.402343230001949
332,7,1332819676,4704,4194304,7,6.847755330524409
332,4,1319571264,726424,4259840,4,4.836500897225346
332,4,1343676558,5528,4194304,4,7.728961978864305
332,4,0,4264,4194304,4,7.424715384465349
332,5,1333985321,77738,1677721600,5,5.854264318807575
332,4,1343141119,5544,4194304,4,7.643394470341439
332,5,1333755894,77738,1677721600,5,6.0735209495544495
332,4,1331883114,82848,4259840,4,4.098500688905418
332,4,1335529218,110272,4194304,4,6.6865007675027694
332,4,1299454751,115148,4194304,4,7.396914183951681
332,9,1199997096,8192,4194304,9,2.144700028055081
332,4,1334652129,5299,4259840,4,4.088601926001567
332,5,1333758488,77738,1677721600,5,6.074407586533271
332,4,1335898209,9296,4194304,4,7.598766103116895
332,5,1403156097,5008,4194304,5,nan
332,4,1334688361,5338,4259840,4,4.0908454915269825
332,4,0,5212,4194304,4,4.225919302957593
332,4,1332675903,76137,4259840,4,4.277451944626623
332,4,1326871294,5216,4194304,4,4.532429120941304
332,4,1300731694,5188,4194304,4,4.40457314191597
332,8,1337086863,16184,4194304,8,5.608046678567888
332,4,1332918379,7221,4259840,4,4.056074363086144
332,4,1335336069,110208,4194304,4,6.685976639796484
332,5,1164501963,24380,4194304,5,3.8566494073344506
332,4,1334255109,271584,4194304,4,7.5746441488031095
332,4,1343833647,5728,4194304,4,7.620452391706802
332,9,1199997096,8192,4194304,9,2.144699700319401
332,5,1333985321,77738,1677721600,5,5.860052377815075
332,4,1335469004,7002,4259840,4,4.171849818035821
332,5,1333985584,77738,1677721600,5,5.86009167975394
332,6,1334602899,110752,4194304,6,6.597142224573174
332,5,1325129898,79418,1677721600,5,5.866399218348066
332,8,1342278061,5248,4194304,8,4.601705396949223
332,6,1213803033,427070,65536,6,7.872274334168647
332,4,1341907127,6394,4194304,4,4.758847305906457
332,4,1333570409,5873,4259840,4,4.612672171100186
332,4,1340741593,6280,4194304,4,4.549241400277851
332,5,1213377447,57568,268435456,5,6.937736629603382
332,4,1344755412,5952,4194304,4,7.399452646044689
332,6,1209740650,427070,65536,6,7.872554950184005
332,8,1342238448,5248,4194304,8,4.603146840284424
332,6,1212819785,427070,65536,6,7.871603792146102
